start,end,category,count,title,content
2020-03-31,2020-04-30,인권/성평등,"4,550","n번방 가해자 처벌과 오덕식 판사자격 박탈, 일간베스트와 디시인사이드를 폐쇄 해주세요.","n번방 사건으로 인해 피해자들의 정신건강상태가 위태로운 수준에 이르게 되었습니다.  가해자들에 대한 처벌을 제대로 내려주지 않고 대충 넘기는 행위를 하게 되면 제2의 n번방사건과 버닝썬 게이트를 일어나게 됩니다. 

범죄자들이 한국 법에 대해 우습게 보면서 여러 범죄사건이 일어나게 될겁니다. 또 오덕식이라는 판사자격을 박탈해서 삼각한 범죄사건을 넘기지 못하게 해야합니다. *** 사건을 태연하게 넘겨내는 황당한 일을 벌인 사건과 연관 있는 사람입니다.

 즉각 박탈하여 쫓아내지 않으면 성범죄자에 대한 처벌을 어려워지고 또다시 큰 사건이 일어나는일이 반복되어 온 국민이 법정에 대한 신뢰를 급격하게 하락하여 각종 여러 문제들이 발생하게 될겁니다.  부디 오덕식 판사자격 박탈과 n번방 가해자들에 대한 강력 처벌을 해주십시오.

그다음은 일간베스트와 디시인사이드에 대한 폐쇄를 해주십시오. n번방과 연관 있는데다 누구나 가입하거나 가입없이 글을 올릴 수 있다는 점과 범죄악용되기 쉬운곳, 도를 넘는 피해자에 대한 비하, 각종 혐오감을 불러일으키는 혐오드립같은 혐오콘텐츠를 생산하여 전 인터넷에 퍼뜨리는 행위등을 하고 있는데다 서로 인연을 가졌고 온 국민의 목소리로 폐쇄를 요청을 하기 때문에 일간베스트와 디시인사이드에 대한 폐쇄를 해야합니다.  

사이트 폐쇄를 하는건 자유에 대핸 침해를 부를 수 있다고 하지만 소라넷과 메갈리아 폐쇄한 사례를 보면 자유에 대한 이해를 하지 않고 온갖 악플과 피해자들과 사회적 약자들에 대한 조롱과 여러 혐오 콘텐츠를 생산하는 행위는 결코 용납할수 없기 때문에 폐쇄를 내리는게 맞다고 생각합니다. 따로따로 해서  자기네끼리 얘기하도록 내버려두는건 이제 옛날말입니다. 오히려 도를 넘는 행위를 가진 자들이 넘쳐 온갖 피해을 끼치고 사회를 혼란스럽게 만들어내고 있습니다. 마치 범죄집단을 내버리니까 규모가 더욱 커져 피해를 일으키는 것처럼 말입니다. 아무리 그렇다고 폐쇄를 하면 다시 흩어지다가 다른 곳으로 옮겨 다시 일으킨다는 말이 있는데 역시 내버려둔 상태에서도 악성종양처럼 다른 곳으로 옮겨 피폐하게 심각한 상황을 만들어 내고 있습니다. 그러므로 폐쇄하기전에 다른 곳으로 옮기지 못하게 조치를 취해 다시는 이런 일들이 일어나지 않게 만들어내야 합니다. 

n번방 가해자들에 대한 강력 처벌과 오덕식 판사자격 박탈,  일간베스트와 디시인사이드, 지금 일베와 디시 악플러들의 다른 터인 에펨코리아와 개드립을 폐쇄 해주십시오.

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]"
2020-03-31,2020-04-30,보건복지,"1,705",수원 영국인 확진자 구상권 청구하고 강제 추방시켜주세요.,"모두가 힘들게 자가격리 및 개인 위생에 동참하며 힘들게 지내고 있는데, 이 영국인인 태국 여행 후 입국하여 , 자가격리 권고를 받고도 마스크 조차 쓰지 않고 대중교통으로 곳곳을 누비며 스크린 골프까지 즐겼다고 합니다. 이런 외국인은 본보기로 엄하게 처벌하여 치료비 일체와 구상권 청구, 강제 출국의 본보기를 보여주어야 합니다.
 정부의 단호하고 무관용 원칙을 보여주세요!"
2020-03-31,2020-04-30,보건복지,"1,799","고생 많은 의료진 (의사, 간호사, 구급요원, 봉사자 등) 께서 합당한 보상과 대우를 받게 해주세요","청와대 관계자들께 부탁드립니다.

코로나 사태로 인해 많은 국민들이 힘든 시간을 보내고 있습니다. 정부 역시 국민들을 위해 열심히 노력하고 있을 거라고 생각하고 있습니다.
다만, 현재 가장 힘든 시간을 보내고 있는 분들은, 본인들의 건강과 목숨을 걸고 코로나와 일선에서 싸우고 있는 의료진 및 관계자 분들이라고 생각합니다 (의사, 간호사, 구급요원, 봉사자 등).
이들은 현재 심리적, 육체적 한계를 맞이하고 있을 거라고 생각합니다. 이들을 위해 국가가 조금은 더 고마움을 표현해야 한다고 생각합니다. 생각해보면, 의료진들은 우리나라가 이러한 문제에 부딪힐 때 마다 항상 앞장서서 국가를 지켜주었습니다.
그들에게 국민들을 대표해서 정부가 감사의 인사를 합당하게 해주면 좋겠습니다.

다음과 같은 방법들이 있을 수 있을 것 같습니다.
1.	현재 국내 성과에 대해 의료진의 봉사가 주요인 이었음을 국내 및 국외 홍보 기회시 강조
- 한국 의료진의 우수성이 홍보가 잘되면, 추후, 의료 관광 증가가 예상되며, 이는 의료진에게는 매출/일자리 증가를, 국가에게는 높아진 위상과 관광수입의 증가를 가져올 수 있음
2.       추후 해외에서 관련 수상 기회가 있을 경우, 적극 후원
- 예를 들어 노벨의학상 또는 평화상 (팬데믹에 대한 새로운 플랜 제시, 관련 데이타 축적 등)에 추천  (혹시 두 상이 너무 관련이 없는 경우, 다른 국제적인 상을 수상할 수 있도록 후원)
3.       의료 봉사에 실질적으로 참가한 분들께 추후 의미 있는 정도의 금전적인 보상 지급.
4.       의료 봉사 중 코로나 전염으로 위독하게 고생하신 분들께는 전시 작전시 부상을 입은 유공자들과 유사한 대우

현재까지 코로나에 전파가 타국들에 비해서 우리나라가 상대적으로 잘 대응되고 있는 것은 첫째가 의료진 및 의료시스템, 둘째가 국민들의 노력, 그리고 셋째가 정부의 정책이라고 생각합니다.  정부에 있는 공무원들도 물론 고생이 많고 수고가 많으셨다고 생각합니다. 다만, 현재 국내 및 해외 언론에 보이는 칭송들은 대부분 정부를 향하고 있다고 생각합니다. 이에 주변 의료진들의 사기가 떨어지고 있다는 소식을 여러 곳을 통해 들었습니다. 이는 우리가 가장 우려해야 하는 사항인 것 같습니다. 

정부는 국민들이 안전하고 건강하게 지켜지면 자연히 올바르게 평가받을 수 있다고 생각합니다.
지금은 가장 사선에서 고생을 하고 있는 의료진들에게 공을 돌려, 한계에 도달아 있는 그들을 조금이라도 북돋워 주어야 되는 시기라고 생각합니다.
감사합니다.  


 참고로 저는 의료관계자가 아니며, 제 가까운 가족 중에도 의료진이 없습니다.

아래 링크로는 영국에서 의료진에게 보내는 최소한의 감사 표시 관련 기사입니다."
2020-03-31,2020-04-30,기타,"1,481",성폭력 담당판사를 여성으로해주세요,"N번방의 사태로 전국적 or 전세계적으로 분노를 하고 있습니다.
대한민국을 성폭력 무법지대로 만든건 사법부와 옳지못한 판결로 잠재적 범죄자들이 법의 취약점을 악용해 성범죄를 저지르도록 부추기게한 판사들의 잘못이 크다고 여겨집니다.
해당부처와 옳지못한 판결을 내린 판사들은 부끄러워해야하고, 정의의 분노를 표출하는 대한민국 국민들께 사죄하고, 책임을 통감해야 할 것입니다. 지금 전세계 언론들은 N번방의 사건으로 대한민국의 성범죄관련한 처벌이 너무 가볍고 미약하다고 지적하고 있습니다. 몇몇 판사들의 잘못된 판결로 왜 대한민국 국민들이 부끄러워해야 합니까 ?

저를 성차별자로 생각할 수 있겠지만 저는 두딸을 키우는 지극히 평범한 가장입니다.
지금까지 성범죄 관련한  판결은 대부분 남성 위주였습니다.피해자가 대부분 여성들인데 과연 남성판사들이 피해자들의 심리적, 정신적, 생물학적으로 이해하고 판결할 수 있을까요 ?
전 아니라고 생각합니다.

가해자들이 형량을 줄이려고 반성문과 척하는모습으로 판사들의 마음을 움직여 국민들이 납득못할 처벌을 하는건 아닌지 생각나게 하는 여러사건들을 많이 보았습니다.
판사들은 감성적으로 판결해야 한다면 가해자보다 피해자에게 더 느꼈어야 합니다.
우리 대한민국이 완전한 선진국으로 가려면 모든 성범죄관련 청정국이되어 남,녀 평등의 중심으로 가야 이루어질 수 있습니다.

이제는 성범죄와 관련된 사건은 남성이 아닌 피해자들을 더 이해해줄 수 있는 여성판사에게 법의 테두리에서 벗어나 판사의 권한에서 1000년이라도 형량을 내릴 수 있는 모든권한을 줄수 있기를 청원합니다."
2020-03-31,2020-04-30,행정,"1,049",목포  자가격리 위반사례 엄정 처벌부탁드립니다.,해외 입국후에 목포 도착후  2주간 자가격리를 의무 이행을 무시하고  당일 도착후 집들에있다가 밖에나와서  식당에서 식사 그리고  커피숍으로 이동 그리고 pc 방 에서 시간을 보내고 집에 들어갔고  확진 판정을 받아서 이송조치..  식당및 커피숍 pc방은 무슨 죄입니다. 문닫게 생겼습니다... 엄중 처벌부탁드립니다.
2020-03-31,2020-04-30,육아/교육,"1,674",대책없는 무기한 개학연기와 온라인 개학을 반대합니다.,"지금 전국민이 코로나 바이러스로 인해 일상이 무너지는 치명적인 어려움을 겪고 있습니다.
산업, 경제, 교육, 복지, 의료 그리고 일상적인 소시민의 삶까지 영향을 받지 않는 부분이 없는점 모두가 인지하고 또 그에 따라 대응하고 있을 것으로 생각합니다.

그리고 그에 발맞춰 정부는 영/유아 및 저연령층에 대한 급격한 확산을 막고자 이미 개학을 두 차례 연기한 바 있습니다.
결론부터 말씀 드리겠습니다.
도대체 언제까지 이 개학을 연기만 하고 있을 것인지요? 개학을 연기하는 것에 대한 대응책은 명확하게 설계되고 연기를  실행하는 것인지 의문이 듭니다.
두번째 연기되어 아이들은 4월6일 개학을 하기로 되어있었고, 개학을 하여 학교에 모이게 되는 상황에 대비한 다양한 방안을 모색해야 할 정부가 어찌보면 가장 쉬운 방법(말로 하기엔 가장 쉬운)으로 또 한번 어찌보면 국민들에게 책임을 전가하고 있는 모양세 입니다.

온라인 개학이요?
일단 여태까지 단 한번도 유례가 없는 일을 이제 두 번째 연기된 개학을 일주일 앞두고 시행을 한다?
그에 대한 대비책은 어떤것인가요?
언론에 많이 나오는 다자녀 가정에 pc가 한대밖에 없는 경우...방안이 있습니까?
이와 더불어 요즘은 모바일로 모든것을 할 수 있는 시대가 되기도 했음과 더불어 pc한대 마련할 상황이 안되는 가구도 있을 것이 자명한데 이에 대한 대응은 일주일동안 어떻게 할 것인가요?
어느 정책이나 소외 영역이나 사각은 발생합니다. 
하지만 이번 온라인 개학은 일단 급한불 부터 끄고보자 라는 행정편의주의적인 발상의 발로 라고 생각됩니다.

이에 개학을 아예 미루거나 그럴 수 없다면, 개학을 하고 그에 적절한 대비책을 세워야 하는 것이 맞습니다.
위에 언급하지는 않았지만 아이들이 개학을 하지 못해서 그 아이들을 돌보느라 일을 하지 못하고
일을 할 수 없으니 경제적으로 힘들고 이러한 악순환도 우리 사회에서 발생하고 있음을 양지해 주시기 바랍니다.

이 청원이 얼마나 반향이 있을지는 모르지만
분명 위와같은 문제점은 정부에서 다시한번 생각해 보아야 하는 상황인 것은 명백해 보입니다. 

부디 현명한 대응을 부탁드립니다.

감사합니다. 그리고 공감하시는 분들 많은 서명 부탁드립니다."
2020-03-31,2020-04-30,보건복지,504,KF94 보건용마스크 개선 방안을 제안합니다,"저는 약국에 마스크,구강용품,건강기능식품,생활용품 등을 유통하는 업을 하고 있습니다.
그런데 코로나19 사태로 인하여 제가 알고 있는 KF94보건용 마스크 공장에서 업무를 도와주고 있습니다.
업무를 보면서 KF94보건용 마스크 불량이 1일 생산량에 3%~5%정도 나오는 것을 확인했습니다.
마스크 자체는 문제가 없는데 귀에 거는 끈(이어밴드)이 떨어져서 완제품으로 판매할수 없는 상황인데
이 불량 제품을 공장에서는 전량 폐기한다고 합니다. 
제가 보기에는 너무나 아까워서 끈만 수선하여 지인들에게 무상으로 공급을 하려고 했으나 약사법 위반이 된다고 합니다. 
현재 보건용 마스크 한장이라도 아까운 상황인데 끈 불량제품을 수선해서 활용하면 좋은듯 합니다. 
보건용 마스크 공장이 약 150곳 정도이고 1일 생산량이 1,500만장이라고 했을때 1일 불량제품이 30~45만장이 페기되는 상황입니다. 
이 제품을 정부차원에서 약사법에 관련된 법을 유예하고 제품을 수거해서 지자체에 나누어 주고 수선하여 
보건용 마스크가 필요한 소외계층 및 취약계층에 무상으로 배포를 해주었으면 합니다. 
정부에서 완제품만 고수하지 말고 불량제품을 원활하게 활용한다면 국민들의 어려움을 덜어줄 수 있다고 생각합니다"
2020-03-31,2020-04-30,육아/교육,959,온라인개학반대합니다.,"온라인개학을 하면 안된다고 생각합니다
1. 다자녀가정에겐 집에 컴퓨터가 1대일시 곤란할 수 있습니다
2. 학습편차가 생길 수도 있습니다
3.  저소득층가구엔 컴퓨터 지원해주실겁니까? 현장교육상황을 고려해서 생각하신게 온라인개학이라면 무책임한대책이십니다. 
● 한 마디만 하자면 "" 2주씩 연기만 하는방식이 학생들과 학부모들을 심적으로 이미 지쳤으며 법적으로 수업일수 연연하며 미루다가 6일 순차적 온라인개학 밀어부치는 나라는 우리 대한민국밖에 없을 것입니다. 제발 학습현장을 고려해서 대책을 세워주시기 바랍니다. 온라인개학 결정은 거두어주시기 바랍니다. 개학연기방향으로 가 주시기 바랍니다"
2020-03-31,2020-04-30,보건복지,569,조기폐경 미혼여성에게 임신목적 불임치료 지원 요청합니다,"안녕하세요
저는 34세 미혼여성입니다
저는 22살 암판정으로 인하여 수술후 항암치료 및
방사선 치료를 받았습니다.
직장암이라 방사선 치료를 하몀 자궁과 난소쪽이
영향이 간다고 하여 난소 거상술을 받았지만
결국 폐경이 오고 말았습니다...
지금 약 10년째 생리가 안나왔고 불임 및 조기폐경 판정을 받고 난임병원에 다니고 있습니다
0.0001%보다 적은 가능성을 안고
난자 한개라도 보이면 채취하고싶은 마음으로
난임병원에 10년째 다니고 있습니다.
그런데 저같은 미혼여성은 불임치료 및 임신을 목적으로
병원을 다니면 일반환자로 적용되어
보험혜택을 하나도 받지 못해
병원 다니는 비용이 만만치 않더라고요
현재 난임부부에 대해서는 점점 많은 혜택이 지원되고 
있지만 미혼여성이 불임이면 아무런 혜택도 받지 못하더라고요~~
추후 결혼후 아이를 갖기 위해선
결혼후에 노력하는건 저의 입장에선 너무 늦어버린 시간이라고 생각합니다
결혼후 시작하면 더 아가를 못갖을까봐
결혼후 아이를 갖고 싶은
마음이 너무 커 매번 병원비가 너무 부담스럽지만
그것을 감수하고 다니고 있습니다
애플이나 페이스북같은 외국대기업같은 경우
미혼여성직원 냉동난자 비용을 지원한다는 복지를
들은적이 있습니다
우리나라 의료분야가 어느나라보다 뒤지지 않다는걸
믿고있습니다
냉동난자비용까진 바라지 않습니다
미혼여성에게도 난자채취전 들어가는 초음파비용 등 병원 진료비 지원이나 의료보험 적용이 될수 있도록 부탁드립니다
너무 아이가 갖고 싶습니다
출산율이 저조하기에 출산장려정책에 미혼여성도 혜택이 돌아가도록 추진 부탁드립니다"
2020-03-31,2020-04-30,육아/교육,"2,313",온라인개학을 반대합니다,"온라인개학을 반대합니다. 
현재 고등학생 2명을 키우는 엄마입니다.
도대체 온라인개학은 누구를 위한 것입니까.
학생들을 위해서가 아닌 수업일수를 채우기 위한 졸속 행정으로 밖에 보이지 않습니다.
교사 90%이상이 반대하고 있고 학생들도 준비되지 않은 상태인데 교육부에서 온라인개학을 일방적으로 밀어붙이고 있습니다.
특히 고3부터 온라인개학을 실시한다고 하는데 충분한 인프라도 갖춰지지 않은 상태에서 대입일정에 밀려 밀어붙이면 고3들은 객관성 없는 평가로 우왕좌왕 하며 혼란만 가중시킬 것입니다.
수시준비하는 학생들은 1학기 중간, 기말, 수행평가 너무나 중요한데 온라인수업의 평가로 공정성의 시비가 있을수 있습니다.

온라인개학을 할려면 입시와는 상관없는 학년들에게 천천히 시험 적용하여 안정적일 때 진행해야 한다고 생각합니다.

최근 대학에서도 온라인수업의 질을 지적하면서 등록금 활불을 이야기 하고 있습니다.
또한 연세대학교에서도 온라인수업의 공정성을 확보하지 못해 1학기 시험을 폐지한 사례도 있습니다. 
개학연기로 하루종일 컴퓨터앞에 앉아 있던 아이들을 다시 수업을 받기위해 컴퓨터 앞으로 나오게 하는 일은 없었으면 합니다.

교육부 편하자고 준비도 제대로 되지 않은 온라인개학을 특히 고3에게 먼저 할 수 없습니다.

방역준비를 철저히 해서 등교개학을 할 수 있도록 해주세요.
2주씩 찔끔찔끔 미루지 말고 계획을 세웠으면 책임지고 실행을 하던가 아니면 실행할 수 있는 계획을 세워주셨으면 좋겠습니다."
