start,end,category,count,title,content
2020-12-25,2021-01-24,행정,381,가정어린이집도 임대차보호법을 받을 수 있게 해주세요,"안녕하세요
저는 아파트 전월세로 가정어린이집을 운영중입니다.
얼마전 인터넷 기사에서 임대차보호법을 받지 못한
가정어린이집이 문을 닫는 다는 뉴스를 보았는데
저도 그런일을 겪는 사람중에 하나입니다.
3년전 보증금 4500, 월세 100으로 시작했습니다.
첫 계약이3년이어서 올해 11월이 첫 갱신이었습니다.
첫 갱신일이 지난 시점인 몇일전  갑자기 집주인이 
보증금 2억에 월70, 또는 보증금1억에, 월95으로  
올려달라는 통보를 받았습니다. 
그런데, 더 황당한건 이유가 임대인의 대출금을 
갚기 위해서라네요. 코로나로 모두가 힘든 상황인건
이해되지만, 그래도 임차인에게 갑자기 이렇게 올리는건
아니라고 생각되어 임대차보호법을 알아보았습니다.
그런데 어린이집이라 임대차보호법에도 해당 되지 않아
자동갱신이 적용되지도 않고,
5%미만으로 임대료를 올릴 수 있다는것도
적용되지 않아 보호받을 수 있는 법이 없다는 사실입니다.
가정어린이집이라는 시설은 비영리 사업으로 
인근 아파트 주민의 영아들을 돌볼수 있는 장점이 있어
나라에서 인가를 내주었습니다.
그런데, 비영리라는 것을 이용하여 임대인이 임차인에게
무리한 요구를 해도 나라로부터 그 어떤보호도
받을 수 없다는 현실이 너무 황당하고 가슴 아픕니다.
가정어린이집 특성상 자가 아파트보다는
저처럼 전월세 아파트가 많습니다.
또한, 비영리사업으로 원장인 제가 마음대로
수익을 창출할 수 있는 시설도 아닙니다.
오히려 더 보호받아야 할 곳이라고 생각되는데
일반 학원은 임대차보호법이 되고
가정어린이집이 안된다는게 현실입니다.
지금도 저처럼 임대인의 갑질에 어린이집 존폐  여부를
고민을 하고 있을 수  많은 가정어린이집을 살려주세요.
임대차보호법을 같이 받을 수 있도록 시정하여주시기 바랍니다.
감사합니다."
2020-12-28,2021-01-27,외교/통일/국방,502,동해시 해군 인권없는 퇴근금지 철회해주세요,"동해시는 현재 코로나19로 인하여   학교 ,병원발로  코로나 감염  확진자 수가 늘어감에  따라 전 동해시민 전수조사를  진행하고   있습니다
현재 12월 22일 기점으로 87명으로 빠르게
확산되고 있습니다
동해시  해군 사령부지구, 군항지구  2곳중에  사령부지구에서  코로나 19에 2명이  확진 된걸로 압니다 헌데  사령부지구만에서만  검사가 이루어지고 있고 군항지구는 검사조차  이루어지질  않고 있습니다

동해시 해군이면  다 같은 해군인데 사령부지구만 검사가  이루어지고 군항지구는  무작정  퇴근금지 명령으로 2일째 퇴근을 못하는 상황입니다
당연히  밀접접촉자이고 증상이  발현되면  자가격리가 맞고  검사도 이루어질것입니다

하지만  동해시 군항지구에서는  학교발  코로나 감염접촉자가 있다하여  아무 증상도 없고 검사결과가 나오지  않았음에도 퇴근금지  명령이 떨어져  출동 다녀온지  하루만에  배에서 2일째 대기중입니다

밀접접촉자도 아니고  저녁식사를  제공해 주지도 않고
수당으로 임금이  책정되지  않으며
코로나19에  접촉의심 한다면서 검사는 사령부지구만 진행을 하고 배에서 무작정  퇴근 금지라하여 배에서 2일째 대기중입니다

해군 가족은  한달에  일주일 이상  같이  지내질  못합니다  학교발  코로나 접촉한 가족이  있는 해군으로  인하여  한  가족의 가장이 추운날씨에  식사제공도 되지  않고 무작정 배에서 대기하라는  퇴근 금지  명령은 도무지  이해가 되질  않습니다
코로나19가  의심증상이  있고 밀접접촉자이면 검사를  먼저하여  자가격리를  집에서 할 수  있게  하여야 하며 그게  안될시   배에서 대기를  시킬시에는  접촉  의심이 있으면  해군에서 코로나검사를  실시하고 식사제공  퇴근금지된  날짜에 맞추어 임금으로 책정이 되어야합니다
저녁 식사와 임금없는 부당한 대우는 동해시 해군 한곳  뿐이고  인권이 없는 대한민군 해군입니다
타 지역  군인들은  퇴근이 가능하다는데 동해  해군은  
코로나 19대처 방안으로  코로나19에 대한 검사, 저녁식사, 퇴근금지에 따른 업무  연장선에서 급여 책정없는 인권없는  처사는 아니라고  생각됩니다
동해시  시민 전체가 전수조사대상이고  동해시 해군도
동해시  시민입니다 
빠른 검사로 인하여 무증상 감염자를 찾아내고
이유없이  강제적으로  시간만 보내게  하는 퇴근 금지는 철회하여 주고 보다 현명한 처리를  원합니다
대한민군 해군이기전에 한  나라에   시민이며 누군가에 남편 누군가에 아빠 누군가에 아들입니다
인권 없는  퇴근금지는 정당화  되질 않으니
무작정  퇴근 금지하기전에  동해시 전 시민 전수조사인만큼 해군도 검사가 이루어지고 부당한 대우가 없는 해군이 되길 바랍니다"
2020-12-28,2021-01-27,정치개혁,"22,198",국회에서 윤석열 검찰총장 탄핵시켜주십시요,"법원에서 윤석열 검찰총장에게 손을 들어줬습니다
  그래서 업무복귀했다고 합니다.......

  이젠 많은국민들은 법원 검찰에 대한 신뢰를 잃어버렸습니다....이젠 국회에서 윤석열 검찰총장 탄핵시켜야합니다....

  윤석열 검찰총장 **는 잔고증명서위조했는데도
불구하고 불기소

  **은 주가조작을했는데도 불기소  나경원 전의원은
고발 사건 13건 불기소  근데 죄없는 말도안되는이유로
 기소하고 구속했습니다......이게 검찰의민낯입니다

   검찰이 재판부 사찰했는데도 왜 재판부는 봐주는겁니까?

  이젠 윤석열 검찰총장이 업무복귀했으니 정부 문재인대통령님을 향한 수사는 더 가열차게 할것입니다  

   대통령도 죄를 지으면 탄핵시켰는데 윤석열 검찰총장도 탄핵시키는게 맞다고생각합니다...

   공수처를 출범해서 윤석열 검찰총장 수사를하든지
 아니면 국회에서 탄핵시켜야합니다......

  은행잔고증명서위조가 표창장보다 못한겁니까?
   주가조작이 표창장보다 못한겁니까?

  검사 술접대도 불기소....김학의도 무죄.......
 나경원전의원도 불기소 *** 은행잔고증명서위조
   불기소 *** 주가조작 불기소.......하지만 죄없는분들은 구속  참말로 이게 대한민국입니까?

  윤석열 검찰총장이 되고나서 사람에게 충성하지않겠다....하지만 **-***-측근들에게만
  충성했습니다.....그리고 자신과 안맞으면 엄청수사
자신과맞으면 사건을 뭉게고 수사는 하지않았습니다

   국회에게 간절히 바래봅니다.......
 당장 윤석열 검찰총장을 탄핵시켜야합니다........
  탄핵시키지않으면 여당 대통령님을 엄청 공격할것입니다......지금 검찰과 법원은 한몸입니다
그래서 서로 짜고 봐주고있습니다

   대한민국 국민으로서 경고합니다 국회는 
당장 윤석열 검찰총장을
   탄핵시켜주십시요

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]"
2020-12-28,2021-01-27,행정,126,재벌과 야합(?)에  실패한 해수부와  지방 토호에 의해  파괴된 지역경제 !,"지방토호와  해수부와 실패한 재벌과의  야합(?)에  희생된  저는 
 충남 태안 안면도의 꽃지해수욕장에 외지에서  들어와 살고 있습니다.
그런탓에  지역 토호와  정치인과  지자체의  행정력에서  소외되어  있습니다.
제가  사는 이곳은 충청남도의 안면도관광지개발 예정지역 내에 있는,  
30년동안 제대로 추진되지도 못하고 ,  이젠 퇴색한 개발구호뿐임에도  
여전히  관광지로  조성하겠다는  쓸모없는 오기만이 남은 곳입니다.
여기에 해양수산부가  연안정비사업을 하겠다고  국비 250억을  투입했으나
애당초  부실하게 출발했고,  결국은 목적이 상실되어
관광목적의  혈세로 조성한, 요즘 조성비론 300억 가깝게 소요될  해안도로만 없어지게 되었고, 
대체도로  부재로인한  인근주민과  해루질관광객에게  정부대신 제가 시달리고 있고,
 250억을  낭비한 해수부와 담당자들은 죄의식도 없이 오히려 민원인만 고까워하고,  
충청남도는 210억의  토지보상비로  지역에  돈잔치를 해준  꼴이 되었으며,
병술만안의  어촌계들의  어장은 오히려 모래퇴적으로 인한 어장파괴의 피해를 보게 되었고,
태안군은  그 뒤치닥거리로  불필요한 2차피해의 처리비용만 부담하게 되었습니다.
현재  그 숱한 혈세가  투입된  이곳  꽃지해수욕장에는 
공사로인한  관광객 감소에  코로나 경제난까지  겹친  지역경제난  뒷면에는
해안도로 철거로  일반 관광객의 해변 접근이 제한이 되어
영업중인  리조트와  추진되는 호텔-리조트에게는  앞마당같은  해변만 제공되었습니다.
토지보상비에  반대급부까지 얻은  지역토호와 이해당사자들은 그래도 살만하겠지만,
안면도관광지의  제척지역에는  지금도  여전히 
2~3억이면  해결될  시멘트도로포장도 못해주겠다고 합니다.
과연,  저희들이 해수부와  지자체 및  지역토호들에게  잘못한 것이 무엇입니까?
저희들은  대한민국의  국민들이 아닌 것입니까?
외지에서 들어와 살고, 또한  살겠다고  하려면  그들에게 굽신굽신, 설설기어야 하는건가요?
적폐! 적폐!  하는데  이러한 작태는 이제는 사라져야 할 
정부의  적폐청산의  다음  목표가 되어야 하지 않을까요 ??
대통령님께  호소드립니다!!   
저희들  지역의  약자들에게도  희망이라는 삶의  동아줄이  되어주십시요 !!"
2020-12-28,2021-01-27,기타,"2,829",코로나 치료제 개발을 위한 임상시험 환자의 배분을 공정하게 진행해주시기 바랍니다.,"문제인 대통령님께, 

코로나 확산으로 매일같이 천명이상의 확진자가 발생하고 
경제봉쇄로 인하여 많은 국민들이 고초를 겪고있는 촌각을 다투는 시기에 대통령님께서도 여러모로 힘든 나날을 보내실거라 생각됩니다. 

현재 많은 제약회사들이 코로나 치료제 개발에 열을 올리고 있으며
그러한 치료제가 실제 국민들에게 다가가려면 효능과 안정성 평가등 임상시험이 필수적인 단계입니다. 
그런데, 치료제 개발 및 승인을 위한 필수단계인 임상시험이 지연되어 
코로나로 고초를 겪고 있는 많은 환자들이 제대로 치료받지 못하는것 같아 답답한 마음입니다. 

특히, 많은 제약회사들이 진행하는 약물제창출 실험은 여전히 임상환자 모집에 어려움을 겪고 있는데 
어떻게 안정성이 확보되지 않은 특정 대기업체의 이제 막 개발한 신약의 대규모 임상환자 모집이 먼저 되었는지 의아해 했습니다. 
그러다, 우연히 어느 의사분의 분석을 듣고 답답한 마음에 이렇게 글을 올립니다. 

특히, 그 임상시험에 필요한 환자의 배분이 특정 대기업에 몰아주기로 진행되어 왔기에
환자의 공정한 배분을 요청드리는 바입니다. 

현재 코로나 환자가 임상시험에 참여하려면 아래 싸이트에 들어가서 임상시험 참여자로 등록해야 됩니다. 
https://www.koreaclinicaltrials.org/covid19/main.do
여기서 임심시험 참여자로 등록하기 위해서는 개인정보 수집 및 제공 동의서를 작성하게 됩니다. 
그런데 여기서 임상환자 참여에 신청한 개인의 신상정보가 제공되는 기관들의 리스트가 나옵니다. 
대략 20개 정도의 기관이 나옵니다. 
그리고 그 외의 임상시험 기관에는 임상시험에 참여하는 개인의 정보가 제공되지 않는다고 적혀있습니다. 
결국, 저 리스트에 있는 의료기관에만 임상시험에 참여하는 개인의 정보가 제공되며 그 외 임상시험을 수행하는 수많은 기관들은 아예 임상환자를 받을수 없는 구조입니다. 

현제 코로나 치료제 임상시험을 진행하는 몇몇 제약사들의 임상시험 기관 리스트를 예를 들면

C사: 임상시험 수행 18개 기관중에 15개의 기관이 임상환자 정보를 받고 있습니다. 
D사: 임상시험 수행 13개 기관중에 2개의 기관만이 임상환자 정보를 받고 있습니다. 
S사: 임상시험 수행 10개 기관중에 3개의 기관만이 임상환자 정보를 받고 있습니다. 
B사: 임상시험 수행 9개 기관중에 2개의 기관만이 임상환자 정보를 받고 있습니다. 

이러한 상황에 당연히 C사만이 대규모로 제일 먼저 임상환자 모집을 마친 상태입니다. 
매일같이 천명이상의 확진자가 발생하는 이 중요한 시기에 가장 중요한 임상시험을 특정 대기업에 몰아주는 의도적인 행태로 밖에 보이지 않습니다. 

물론 정부의 특정 기업 지원은 정책상 필요할 시기도 있지만
많은 국민들의 생명이 걸려 있는 중대한 문제에 이렇게 하나의 치료제만 정부에서 적극 지원하는건 있을수 없는 일입니다. 
국민들은 정부가 선택한 치료제만을 원하지 않습니다. 임상시험을 거쳐 안전성과 효능이 확보된 좋은 치료제를 원합니다. 


대통령님께 바라건데

첫째로, 임상에 참여하는 개인의 정보를 임상시험을 진행하고 있는 모든 기관에게 공유해 주시기를 바랍니다. 

둘째로, 정부가 임상승인이 난 치료제의 임상시험이 신속히 진행 될 수 있도록 임상환자 모집을 적극적으로 지원해 주시기 바랍니다. 

끝으로 어서 빨리 국내에도 좋은 치료제가 나와 많은 국민들의 생명을 지켜주었으면 합니다."
2020-12-28,2021-01-27,안전/환경,302,사기범죄 예방을 위해 사기범 처벌강화를 부탁드립니다,"사기범죄 예방을 위해 사기범 처벌강화를 부탁드립니다

처벌이 솜방망이 처벌이여서  처벌받더라도 다시 사기범죄를 일으키는 사례가 많습니다.

사기범 형량강화 및 강화된 처벌을 부탁합니다."
2020-12-28,2021-01-27,정치개혁,169,포괄적 차별금지법을 제정해주세요,"최근에 코로나19로 인한 무차별적 혐오와 차별이 수면위로 올랐고 그 결과 사회적약자들에게 그 비난수위가 쏟아졌습니다 지난 5월 이태원 게이클럽발 코로나확산으로 언론에 집중보도되어 성소수자 특히 남성동성애자에게 그 비난은 집중적으로 보도되었습니다 물론 동성애자들도 잘못이 있지만 일반클럽에서도 감염이 일어났는데도 엉뚱하게 비난의 화살은 동성애자에게 쏟아졌습니다 이때다 싶어 보수기독교는 동성애자를 비상식적인 존재를 넘어 정신질환자 취급하며 매도했습니다 일반화의 오류란 말을 아시나요? 뭐든지 일반화시킬때는 변수가 있기 마련입니다 게이클럽감염도 극소수의 문란했던 동성애자들이 문란한 행위를 했을뿐 그들전체가 그렇다고 보기에는 열심히 살아가시는분들도 계십니다 일반클럽에서 감염됬다고 이성애자들 전체가  문란하다고는 하지 않듯이  그들도 그저 극소수가 잘못한것입니다 또한 청소년 성소수자들에게는 학교는 지옥일것입니다 
 https://n.news.naver.com/article/056/0010886592?lfrom=comment  이 기사를 보시면 알겠지만 우리나라 청소년성소수자들은 학교에서 괴롭힘을 당하기일수고 개인의 성적지향이나 성별정체성을 성별이분법에 맞는 정상의 기준에 맞추라고 강요하고 있습니다 교사들조차 처신 잘하라는  성소수자 본인들에게 큰 상처가 되는 말만 듣고 있습니다 그렇기에 청소년 성소수자들의 자살율이 높습니다 대통령님 청소년 성소수자는 우리나라 청소년이 아닌가요? 우리나라 국민이 아닌가요? 그들도 마땅히 사랑받고 자라나야할 아이들입니다 청소년 성소수자 또한 나라의 아버지로서 
품어주어야 할자식입니다  우리나라는 예로부터 차별이 심했던 나라입니다 조선시대의 유교사상으로 인해 얼마나 많은 여성들이 피눈물을 흘렸나요? 병자호란으로 고국으로 돌아온 여성들은 시댁에 버림받고 비참하게 죽어갔습니다 최근에는 여성들의 인권이 신장되었다지만  여전히 많은 차별을 받고 있지요 고용차별또한 여성과 성소수자 장애인등의 사회적 약자에게 집중되어있습니다 https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=308&aid=0000027861 또한 차별금지법은 해외 사례를 들어도 좋은 점들이 많습니다 캐나다는 차별금지법 제정 이후 남녀 고용비율이 18:18 로 평등사회가 되었고 많은  선진국들이 차금법 제정후 선진화된 국가시스템을 구축할수있게 되었고 일의 능률 또한 상승했습니다 문재인 대통령님 국회의원님 차별금지법을 제정해주세요https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010942681"
2020-12-28,2021-01-27,농산어촌,168,"위법성 논란이 되고있는 나주시 **면 ***로 스마트팜 농장 조성단지로 인한 조망권,생활권 침해로 인하여 부모님의 농촌생활이 망가지고 있습니다.","전남 나주시 **면 ***로 ***에 거주하시면서 농사를 짓고 계시는 연세드신 부모님을 
대신하여 글을 올립니다. 
 현재 수십개의 농업법인 무더기 등록으로 농지법 위반으로 의혹이 제기되는 스마트팜 
조성단지로 인해서 더 이상 부모님께서 농촌에서 사시기가 힘들어 졌습니다.
 # 그 이유는
 1. 조망권침해 
    -저희 집은 새로 들어온 스마트팜 비닐하우스 농장단지의 진입로중 교차로 바로 앞에 자리잡고 있습니다.
   그런데 스마트팜 대규모 비닐하우스 단지가 들어오면서 집앞을 다 막아 버렸습니다.
   부모님께서 이곳에 사시는 것은 답답한 도시생활을 떠나 농촌에 정착을 하시어
   많지는 안지만 농사를 지으시면서 부지런히 성실하게 살아가시고 싶은 맘이셨는데 
   스마트팜 농장이 들어오면서 집앞에 나가면 시야를 다 막아버려서 답답해서
   이제 여기서 어떻게 계속 사느냐고 한숨을 쉬시는데 정말 안타깝고 마음이 아픔니다.

 2. 소음문제 
    - 계속 틀어놓는것 같지는 안지만 비온뒤라든지 추운날씨에 간헐적으로 제습이나 온풍기능 같은
   기계를 작동시키면 한밤중에도 소음이 난다고 합니다. 갑자기 평화로운 시골 농촌에 
   이게 무슨 날벼락인지..
    더군다나 어머니께서는 협심증으로 치료중이신데 웅웅거리는 소음때문에 가슴이 울렁거린다고
  그러시는데 이곳 스마트팜 관련자들은 본인들 집앞에 이런 시설이 들어와서
   시끄럽게 소음이 나고 부모님께서 잠도 잘 못주무시고 건강까지 나빠지신다면
  당사자들은 가만히 있을지 참 궁금합니다.

 3. 외부차량과 외지인,외국인들의 잦은 출입문제
    - 이곳에 이 대규모 스마트팜 농장단지가 들어오면서 그렇지 안아도 좁은 농촌길에...
   대형화물차량이 너무 자주 왔다갔다하면서  저희집 뿐만 아니라 노인 비중이 높은
   시골마을이 위험하고 먼지,소음이 많은 곳으로 변해가고 있습니다. 또한 여러 외부인,외국인들이 
   자주  왔다갔다 하므로 불안해 하시는것은 너무나 당연합니다. 외부인,외국인을 무조건 나쁘게 
   보는게 아니라 사건,사고가 많은 이런때 연세드신 노인들께서 과연 어떠실까요?

  정부와 나주시청 관계자 여러분...!! 이 곳 스마트팜 농장 단지는 도대체 누구를 위한 시설입니까?  
현재 농사를 지으며 살아가고 있는 농민들이 불편하고 위험하게 느끼는 여기 스마트팜 농장 단지는 
각종 법률 위법성과 조망권,자연경관침해 등으로 잦은 민원으로 문제가 된걸로 알고 있습니다.
 여기에 살고계시는 저희 부모님께서는 연세도 많으시고 착하셔서 그냥 보고만 계시다가 이제는
여기서 이제 살기 힘들지 안겠느냐며 걱정이 태산이십니다. 한달에 두세번은 아이들을 데리고 찾아온
부모님댁이 이제는 부모님을 모시고 광주로 나가야하나 하는 생각도 듭니다. 
 나중에 부모님 모시고 살려고 귀농을 생각했었던 저도 이제는 귀농은 생각도 못하게 되었구요... 
 나이가 많이 드셨음에도 농사도 지으시며 행복하게 생활해오신 저의 부모님의 행복한 농촌생활,노후생활을 
또한 지역주민의 조망권,생활권등을 망가뜨려놓은 스마트팜 농장의 불법과 민원을 정부와 나주시에서는 
철저하게 조사해 주시어 향후에도 농촌에서도 행복하게 살수있다는 희망을 만들어 주시길 바라며 
 다시 한번 지역 주민들의 최소한의 농촌 생활권 확보를 위해 스마트팜 농장의 위법성 조사.확인, 단지철거, 주변주민의 민원해결을 정부와 나주시에서 확인해 주시길 간절히 부탁드립니다.

--- 아래링크는 관련기사와 바로 집앞 전경과 새벽 웅웅..거리는 소음입니다. 
      집앞 시야 조망권을 차단해 버렸으며 소음이 중저음으로 새벽 3~4시 부터도 주변지역 전체적으로 울립니다.
      새벽이라 관련 차량은 많지안아 농장관련 차량 소음,먼지는 동영상에 없습니다.

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]"
2020-12-28,2021-01-27,보건복지,193,간호학과 야간제 부활시켜 주세요!!!!!!!!!!,"안녕하세요
현재 임상에서 간호조무사로 일하고 있는
조무사 입니다.

예전에만 해도 간호학과가
야간에 있었던 시절이 있었습니다.
물론 간호학과를 증설시키고 인력양성도 중요하지만
야간대를 다시 부활시키는 것도 중요하다고 생각합니다

조무사로서 주간에 일하고 
야간에는 간호학과를 다니면서 조금도
전문적 지식을 공부하고 싶은 마음이 간절합니다.

솔직히 말해서 
주간에 공부하면 되지 않느냐 하시는 분도 게시겠지만....
한 가정의 책임을 지고 있고 생계를 책임져야 하는 부분이 있어서...
주간에는 도저히... 대학에 진학할 엄두가 나지 않기 때문입니다.

어떻게 생각하면 핑계라고 생각하시는 분들도 계시겠지만....
저같은 상황이 있어서 대학진학을 못하시는 분들도 있으실 거라고 
분명 생각됩니다....

야간 간호학과가 다시 부활한다면 
주간에는 열심히 일하고 야간에는 성실히 간호학과에 다니며
전문적인 공부를 하며 조금더 전문인력으로 성장하고 싶습니다."
2020-12-28,2021-01-27,행정,286,3차 재난지원금 지급시 사업주별로 아닌 사업장별로 청원합니다!,"3차 재난지원금 지급시 사업주별로 아닌 사업장별로 청원합니다!

건물주는 다 다른대 PC방 코인노래방 스터디 카페 등 이런 사업들은 여러 사업장을 운영하시는 분들도 많은데
지출이 다다르고 가져가는 건물주도 다 다른데 어떻게 한 곳만 지원을 해주실 생각을 하십니까

지원금 주고도 자영업자를 2번 죽이는 거라고 생각합니다

사업주별로 아닌 사업장별로 지급 청원합니다
제발 자영업자좀 살려주세요"
