start,end,category,count,title,content
2019-12-26,2020-01-25,안전/환경,"1,256",음주 뺑소니 살인자를  최고형에 처해주세요.제발부탁합니다,"너무나 분하고 친구의 안타까움 때문에 글을 올립니다.
사고는 지난 12월20일  새벽이었습니다.
친구의 어머니는 어느때처럼  손주의 과자값이라도 손수 쥐어주고싶은 마음에 폐지와 빈캔들을 수거하러 집을 나섰습니다.집을나선 어머니께선 100m도 떨어지지 않는곳에서 차마 눈으로는 볼수없는  참변을당하셨습니다.
바로 음주운전으로 인한 뺑소니 살인사건!
음주운전자는 횡단보도를 건너려던 어머니를 브레이크도 밟지않고 충격후 그 처참함을 뒤로하고 도주하였고,
4시간후 가해자는 출동한 경찰들에게   도로변에 주차후 차량에서 자고있는 가해자를 검거하였습니다.
그러나 이제 홀어머니와 외동딸을 거느리고 살아왔던 친구는 어쩌란 말입니까? !
현재 엄마의 얼굴도 모르고 초등학교5학년에 다니고있는 딸은
태어나서 지금까지 할머니가 엄마의 역할을 하며 살아왔습니다.
등교할때도 하교할때도 언제나 할머니가 구부러진 허리를 이끌고 엄마의 빈자리를 채워주며 친구는 가족의 가장으로서 
성실히 살아왔습니다.
딸을 출산 하던날 그렇게 좋아하던 친구의 얼굴과 목소리,
그리고 좋아 춤을 추시던 어머니,세상밖으로 처음나와 울부짖던
딸을 두고 친구의 와이프는 과다 출혈로 먼저 세상을 떠나고 말았습니다.출산후 결혼식과 혼인신고도 예정이었지만 딸만 호적에 올리고 이제껏 세식구는 단란하게 살아왔습니다.
이제는 어쩌란 말입니까? 
아직도 효도못했다고  슬픔에잠겨있는 세상 선하게 살아온  친구와 사춘기로 접어드는
엄마없이 자라온 어린딸은 이제 누가 돌보며 보살필겁니까?!
이가정을 이지경으로 만든 음주뺑소니 살인자를
법으로  다스릴수있는 최고형량을내려 주시도록 간곡히 부탁드립니다.
저는 친구와 시골의 조그마한 동네에서 같이 자라고 
여태  함께하였지만 제가 할수있는 최선의 방법이 친구의 가정을
이렇게 만든 살인자를 최고형에 처할수있게 청원하는 방법밖에
힘이 없는것 같습니다.
윤창호법이 시행된지 이제 6개월입니다.
이법이 꼭 준수되어 이 살인자에게  적용되기를 
죽마고우로서 간곡히 청원드립니다."
2019-12-26,2020-01-25,문화/예술/체육/언론,"264,100",한국기독교총연합회 사단법인 해산과  전** 대표회장 구속을 촉구 합니다,"사단법인 한국기독교총연합회(이하 한기총)는 1989년도에 창설되었습니다. 
작금의 한기총은 정관에 명시된 설립 목적과 사업 등을 위반하며 불법이 난무하는 단체입니다.
특히 대표회장 전 00 목사를 중심으로 종교와 정치는 분리된다는 헌법 제20조 제2항을 위반하고 있지만 관계 당국은 종교단체라는 이유만으로 설립목적과 위반된 사항들을 간과하고 있습니다.
이는 허가 단체의 직무유기입니다. 사단법인을 허가를 한 관계당국은 지금이라도 철저하게 한기총에 대해 조사를 해 정관에 명시된 설립목적과 사업을 진행하고 있는지 모두가 납득할 수 있도록 밝혀 문제가 있다면 사단법인을 해체해야 할 것입니다.
한기총 대표회장 전00 목사는 언론 보도를 통해 “나라가 망 한다”, “연말까지 대통령을 끌어 내린다”, “대통령이 간첩이다” 등 목회자로서는 해서는 안 될 언행을 서슴없이 자행하고 있습니다.
이와 함께 종로경찰서에서 내란선동죄 등으로 고소되어 출석을 요구하고 있지만 공개적으로 “조사받지 않겠다”는 등의 언행으로 공권력에 도전을 하고 있습니다.
특히 한기총은 최근 한국교회로부터 수제의연금 등을 모금해 그 용도에 맞게 사용하지 않은 것이 경찰 조사를 통해 드러나 현재 관계자인 전 대표회장 이00 목사, 현 대표회장 직무대행 박00 목사, 전 사무총장 배00 목사 등 5명이 검찰에 기소의견으로 송치된 상태에 있습니다. 이 또한 한 점 의혹 없이 밝혀야 할 것입니다.
최근 한기총 대표회장 전00 목사는 대한민국 정치에 개입하면서 “앞으로 10년 동안의 대한민국은 전00 목사 중심으로 돌아간다. 하나님 꼼짝 마. 하나님 까불면 나한테 죽어. 내가 이렇게 하나님하고 친하다. 하나님 까불면 전00 한테 죽어.”라고 발언하였습니다. 이는 대한민국은 물론 전 세계 언론에 보도되었습니다. 
이러한 한기총 전00 대표회장의 발언은 기독교의 근간을 무너뜨리는 신성모독, 반종교적 망언입니다. 
관계 당국은 사단법인 한기총 설립목적과 사업 등에 대해 철저하게 조사해 문제가 있다면 법인을 해산시킬 것을 촉구합니다.
아울러 높은 도덕성을 겸비해야 할 한기총 대표회장 전 00목사에 대해서는 현재 사법당국에서 조사 중인 사건을 조속하게 처리해 구속해 주실 것을 청원합니다.
끝으로 대통령님!
대한민국 정부에서 한기총을 종교법인인 사단법인으로 설립하도록 허가해 주었습니다. 그러나 반국가・반사회・반종교 단체가 된 한기총은 더 이상 대한민국에서 존재해서는 안 됩니다. 
허가권자를 통솔하는 행정부 수반으로서 한기총을 철저하게 조사해 위법 사항이 있다면 폐쇄하여 헌법 수호자로서 헌법 제20조 제2항을 구현하여 주시기를 바랍니다. 
2019. 12. 25."
2019-12-26,2020-01-25,교통/건축/국토,131,진주시의 안전불감증과 안일한 대응을 고발합니다.,진주시 금산면 갈전마을에는 아주 위험한 도로가 있습니다. 마을주민들을 포함해서 마을방문객들까지 하나뿐인 외길에 차량을 운행하다가 도로 폭이 너무 좁아서 굴러 떨어지는 사고가 수차례 있었습니다. 그리고 대부분이 사망사고로 이어져서 진주시에 십수년째 수차례 민원을 넣었지만 들은채도 안합니다. 2019년 12월 22일 결국 진주시의 안전불감증과 안일한 대응으로 부모님이 돌아가실 뻔 했습니다. 아래 관련링크의 신문기사를 보시면 도로의 폭이 얼마나 좁고 사고의 위험정도를 판단하실 수 있습니다. 또 제가 이렇게 국민청원까지 올린 이유는 사고당일 부모님을 모시고 병원을 가는 중 새로 신축한 진주교육청 앞과  진주혁신도시의 멀쩡한 도로를 정비하는 모습에 정말 화가나서 청원하게 되었습니다. 그리고 갈전마을의 도로는 소방차와 구급차 진입도 어려워 연령대가 높은 갈전마을 어르신들의 어려움이 수년간 지속되고 있습니다. 어린이들의 안전이 중요시되는 만큼 힘든세상을 살아오시고 노년을 보내고 계신 어르신들의
2019-12-26,2020-01-25,일자리,520,제1회 맞춤형화장품 조제관리사 자격시험 장소의 불공정,"제목 : 맞춤형 화장품 조제 관리사 시험시행 장소.

안녕하십니까?

업무에 수고가 많으십니다.


상기 제목과 관련하여 식품의약품안전처에서 고시한 2020년 02월 22일에 시행할 예정인 제1회 ""맞춤형화장품조제관리사 시험""이 식약처의 시행공고에 따르면 시험장소가 서울과 대전 두 도시에서만 실시된다고 합니다. 이는 지방 거주자들에게 불이익을 초래하는 특정 지역에 편중된 부당한 처사라 생각이 되고 좀 더 넓게 보자면, 지방의 균형발전취지에도 어긋나는 행위라 여겨집니다.

최근 K 뷰티의 열풍에 힘입어 지방에서도 화장품 관련 종사자들이 많아지고, 또한 불황의 그늘에서 부족한 가계경제에 조금이라도 도움이 되고자 하는 사람들이 응시를 많이 하는 상황이라 상대적으로 일자리가 많은 수도권 거주자들에게 편의를 더욱 제공하는 수도권 중심의 행정에 대해 아직도 변화가 없다는 부분은 지방에 거주하는 사람으로서 가슴이 아픈 현실입니다. 

따라서 이는 국가가 보장하는 평등의 원칙에도 어긋나고, 시험 응시자의 경우 당일 컨디션이 중요함에도 불구하고, 국가시험이라는 예민한 상황에서 지역적 불이익으로 인하여 당일 시험에도 차질이 발생할 여지가 있습니다. 또한 시행계획에 의하면 응시료가 10만원으로 다른 국가자격 시험에 비해 비싼 편인데, 추가로 발생하는 교통비 및 상황에 따라서는 숙박비까지 부담해야 할 처지입니다. 
자격증을 획득하지 않으면 국가의 법률적 행정제재가 따르는 국가 자격시험이 공정을 기하기보다는 처음부터 기울어진 운동장에서 경기를 해야 하는 지방 거주자들의 불이익에 대해 정부가 고민해야 할 부분이라 생각합니다.

시험일정이 얼마 남지 않았지만 우리사회의 해묵은 숙제와 같은 지방 거주자들의 불이익 해소를 위해서라도 제고해 주시기 바랍니다.

감사합니다."
2019-12-26,2020-01-25,육아/교육,795,닭강정 가해자 학폭 신상 공개 요청,대한민국 교육이 괴물을 만들어놨네요. 자비로운 공권력과 법률. 우리나라 국회와 법안가들은 현 시대에 대응되는 법 개정 업무를 너무 소홀시 하고 시대에 멀어져가는 머리들만 모여있습니다. 소위 고인물이고 이 물들은 다 썩었어요. 그러므로 국민들이 직접 응징하게끔 가해자 신상공개 해주세요.  저도 이제 갓 출산했지만 제가 피해자 부모라면 직접응징할것 같습니다. 부디 가해자 인권보장 같은 이상한 말좀 하지맙시다.
2019-12-26,2020-01-25,육아/교육,293,국공립 유치원  cctv 설치규정 법안을 개정해 주세요,"국공립 유치원 cctv 설치규정 법안을 개정해 주세요
어린이집은 물론 사립유치원에도 설치되어있는 cctv가 
오직 국공립유치원만 설치될수 없다는 법안이 있다라고 들었습니다.
전 교생 학부모의 동의와 전 교직원들의 동의가 있어야 설치 가능하다란점을 알게 되었습니다.
여기서 학부모들은 당연히 전부동의할것이라 생각합니다.
허나 전 교직원의 동의가 있어야한다...
교사의 인권침해다..그럼 사립유치원교사들의 인권은 중요하지않아서 cctv설치가 가능하다는 것인지요..
국공립 유치원특성상 교사한명당 돌봐야하는 아이의 수가 기본적을 많고
 보조교사의 도움도 거의 받을수 없기에 아이들이 알게 모르게 교사의 눈 사각지대에 방치되어있고
이로인해 많은 문제점들이 있는데도 학부모들은 알수있는 방법이 없으며
교사의 인권이 아이들의 인권보다 더 중요시되야 되는  국공립유치원의 반사회적인 태도에 심히 분노합니다.
현 사회정서상 국공립유치원이야말로 cctv가 절실히 필요하다라 생각되어 집니다.
사회정서상  위 문제점들을 인식해주시고 
국회에서 현 법안에대한 개정이 하루빨리 논의되길 간절히 바랍니다."
2019-12-26,2020-01-25,정치개혁,"1,370",기업은행장 낙하산 인사 반대합니다.,"“함량미달 낙하산 행장의 임명을 반대한다!”
김도진 IBK기업은행장의 임기 만료가 코앞으로 다가온 가운데 차기 행장 선임을 둘러싼 갈등이 심화되고 있다. 정부가 전 관료출신 인사를 차기 행장으로 고려 중이란 소식이 전해지며, 기업은행 노조를 중심으로 '낙하산 인사'에 대한 반발이 커지고 있다.
19일 금융권에 따르면, 청와대는 반장식 전 청와대 일자리 수석을 차기 기업은행장으로 검토 중인 것으로 알려졌다. 이미 내부 인사검증을 마치고 문재인 대통령의 결제만을 기다리고 있는 것으로 전해졌다.
반 전 수석은 1956년생으로, 덕수상업고등학교와 국제대학교 법학과를 졸업했다. 경북 상주 출신으로, 행정고시 21기로 공직에 입문, 재정경제원을 거쳐 기획예산처 차관을 지냈다. 현 정부에선 초대 일자리수석을 맡아 지난해 6월까지 청와대에서 근무했다. 은성수 금융위원장보다 행시 6기수 선배다.
이 같은 소식을 접한 기업은행 노조는 즉각 반발했다. 이미 청와대의 낙하신 인사를 우려해왔던 노조 측은 지난 18일 기업은행 을지로본점 앞에서 노조원 100명이 참가하는 반대집회를 열었다. 기업은행 노조는 앞선 9일부터 청와대 앞에서 1인 시위를 벌여왔다.
이날 한국노총과 금융노조, 기업은행 지부는 성명을 통해 ""청와대는 현장의 목소리에 귀 닫고 임명을 강행하고 있다""면서 ""이토록 저항하는 낙하산을 내리꽂으려는 이유가 무엇인가""라고 반문했다. 이어 ""이명박, 박근혜 정권 시절에도 기업은행장은 낙하산을 내려 보내지 않았다""며 ""함량미달 낙하산 행장 임명을 반대한다""고 밝혔다.
실제로 김도진 행장을 비롯해, 앞선 조준희, 권선주 전 행장 모두 기업은행 내부 출신 인사다. 특히 현 김도진 행장의 경우 은행업 전반에 관한 전문성은 물론 기업은행의 장단점을 잘 파악하고 있어, 최근 기업은행의 성장세를 이끌어 왔다는 평가를 받고 있다.
기업은행의 최근 실적 역시 성장세를 이어오고 있다. 기업은행은 지난 2017년과 2018년 각각 2조283억원, 2조3964억원의 영업이익을 올렸다. 특히 김 행장 취임 첫해인 2017년엔 전년대비 5000억원 가까운 영업이익이 늘었다.
반면 유력한 차기 행장 후보로 거론되고 있는 반 전 수석의 경우, 금융권 경력이 전무한 관료 출신 인사다. 그간 연이은 내부 출신 행장과 함께 성장세를 이어온 기업은행 임직원들에겐 달갑지 않은 선택일 수 밖에 없다.
이에 기업은행 노조는 낙하산 인사가 철회될 때까지 무한 투쟁에 나설 방침이다. 만약 정부가 반 전 수석을 차기 기업은행장으로 임명할 경우, '출근 저지' 투쟁도 불사할 계획이다. 또한 금융노조도 민주당과의 정책협력을 파기하겠다는 입장이다.
김형선 기업은행 노조위원장은 ""낙하산, 보은인사로 공공기관장이 임명되는 것이야말로 문재인 대통령이 그토록 분노하던 인사적폐 그 자체""라며 ""적폐 청산을 목표로 출범한 문재인 정부는 스스로를 돌아보라""고 비판했다. 이어 ""만약 낙하산 인사가 이뤄진다면 오는 27일 광화문에서 1만여 조합원이 참여하는 대규모 집회를 열 계획""이라고 말했다.
청와대의 낙하산 인사에 대한 반대의 목소리가 커지면서 기업은행 내부 후보에 대한 이야기도 흘러나오고 있다.
일각에선 임상현 기업은행 수석부행장(전무)과 김영규 IBK투자증권 사장, 시석중 IBK자산운용 사장 등도 차기 행장 후보로 거론되고 있다.
특히 임상현 수석부행장의 경우 앞선 행장들과 같은 내부 출신으로, 은행업 전반에 대한 경험이 높은 평가를 받고 있다. 임 수석부행장은 1982년 기업은행에 입행한 후 뉴욕지점장, 경영전략그룹장, 경영지원그룹장 등을 지냈다.
한편, 정부는 이르면 이번 주 중으로 차기 기업은행장을 발표할 예정이다. 김 행장의 임기가 오는 27일인 만큼, 남은 시간이 별로 없기 때문이다.
현행 중소기업은행법상 기업은행은 여타 시중 은행들과 달리 행장 선임을 위한 행장추천위원회 등을 구성하지 않는다. 기업은행장은 금융위원장의 제청을 거쳐 대통령이 임명한다."
2019-12-26,2020-01-25,인권/성평등,"10,432",법무부는 검찰의 불법사찰 의혹에 대해 감찰을 수행해주십시오.,"2019년 12월 24일 노무현재단 유시민 이사장이 알릴레오를 통해 노무현재단의 주거래은행 계좌를 검찰이 들여다본 사실을 확인했고, 개인 계좌 역시 들여다봤을 가능성이 농후해 보인다.라고 밝혔습니다. 

검찰은 그런 사실이 없다고 반박했습니다만 이전에 있었던 유시민 이사장의 검찰 비판에 대해 “고발장이 접수된 분이 방송 매체를 통해서 객관적 사실과 다른 주장을 계속하고 있는 부분에 유감스러운 면이 없지 않다” 라며 협박을 한 전례가 있습니다. 

별건수사와 피의사실 공표를 통해 일가족의 인권을 침해하며 강압적인 수사로 조사받은 사람들이 자살할 수밖에 없는 상황을 만드는 몰상식하고 이례적인 지금의 검찰 조직이라면 협박을 넘어 불법사찰이라는 범죄를 실행에 옮겼을 것이라고 생각됩니다. 

법무부는 감찰규정에 따라 사유가 있을 시 검찰의 자체 감찰을 뛰어넘어 1차 감찰을 수행할 수 있습니다. 

‘제5조 3항 사회적 관심이 집중된 사항으로 검찰의 자체 감찰로는 공정성을 인정받기 어렵다고 판단하여 법무부 장관이 감찰을 명한 경우’ 

이 규정을 지금 상황에 비춰보면 검찰은 불법사찰 의혹을 부인하고 있어 자체 감찰로는 공정성을 인정받기 어렵다고 생각되고, 청원인 20만 명이 넘는다면 사회적 관심이 집중된 사항이라고도 볼 수 있으니 법무부 장관님이 직접감찰을 명령하는게 옳다고 사료됩니다.

법무부는 감찰을 통해 불법사찰의 사실관계를 밝혀 의혹을 해소시켜 주시길 바랍니다."
2019-12-27,2020-01-26,기타,"53,433",11년지기 절친에게 살해된 경찰관 사건의 명명백백한 진상 규명 및 엄중한 처벌을 청원합니다.,"저는 12월 14일 11년지기 친구에게 무참히 살해된 경찰관의 아내입니다. 

피의자는 ** 항공사 ****으로 근무하고 있었으며, 둘은 대학시절부터 단짝 친구로 절친한 사이였습니다.
1년전에는 저희들의 결혼식 사회를 부탁할 만큼 남편과 친한 사이였습니다.

12월 13일 제 남편은 피의자와의 저녁 약속으로 18: 30분쯤 집을 나섰습니다.

그 후 23시 쯤에 남편의 전화가 와, 인사를 나누고 싶다는 피의자와 통화를 했습니다.

“ 제수씨 오랜만입니다. 잘지내시죠? 같은 서비스인으로서 힘든 점 저도 다 이해합니다. 오늘 00이와 술 좀 마셔보려고 하는데
우리 집에서 재우고 가도 될까요?” 라고 했습니다.

저는 평소 둘 사이가 가까웠고, 늦게까지 술을 마신 후라 먼 집보다는 가까운 친구 집에서 자고 오는 것이 안전하다고 생각 되어 아무런 의심없이 남편의 첫 외박을 허락하였습니다



제 남편은 피의자와 함께 피의자의 집으로 이동 하였습니다.

엘리베이터 cctv에서는 서로 어깨동무를 하고 부축하여 엘리베이터를 타는 장면이 찍혔고,

두 사람은 새벽 2시가 다 되어 피의자의 집으로 들어 간 것으로 확인 되었습니다.

그 후 30~40분이 경과 후 피의자는 속옷만 입은 채 온 몸에 피범벅을 하고 나와,
옆 동 빌라에 사는 여자친구 집으로 도망가는 장면을 cctv로 확인하였습니다.

피의자는 공동현관(1층 입구)에서 팬티를 벗어 버린 후,

여자친구 집에서(당시 여자친구는 부재중) 샤워를 하고 잠을 잔 뒤 다음 날 아침 10시 30분경 태연하게 본인의 집으로 돌아와 친구가 피를 흘리고 쓰러졌으며 숨을 안 쉰다고119에 신고 하는 파렴치하고 극악무도한 짓을 저질렀습니다.



당시 제 남편의 얼굴은 형태를 알아볼 수 없을 정도로 피멍으로 부어 있었고,

코와 입술에는 피딱지가 범벅이 되어 있었으며, 
이마가 길게 찢어져 살점이 위로 말려 올라가 뼈가 보일 정도 였으며 눈은 차마 감지 못하고 뜬 채로 세상을 떠났습니다.

얼굴만 집중적으로 가격 당해 차마 말로 설명할 수 없는 참혹한 모습으로 죽었습니다.

1차 부검결과에서도 바닥같은 평평한 곳에 얼굴을 여러 차례 가격당했으며, 코와 이마에서 많은 양의 출혈이 있었다고 했습니다.
방바닥에는 남편으로부터 쏟아진 피가 가득하여 당시 현장을 목격한 사람은 참혹하여 쳐다보기 어려웠다고 하였습니다.

더욱 안타까운 것은 제 남편의 몸은 방어흔 하나 없이 깨끗하였습니다.

하지만 피의자는 현재까지도 서로 몸싸움이 있었다고만 말을 하며, 왜 그렇게 잔인하게 친구를 때리고, 
피를 흘리며 죽어가는 동안 태연하게 잠을 자며 방치 하였는가에 대한 이유는 기억나지 않는다고 말하고 있습니다.

싸웠다는 피의자의 몸과 얼굴에는 멍 하나, 상처 하나 조차 없었습니다.

제 남편은 키는 180cm가 넘고 몸무게도 85kg 넘는 다부진 체격입니다.

직업이 경찰관이기에 호신술이나 신체 방어 능력이 일반인보다는 훨씬 뛰어났기 때문에 피의자가 싸웠다고 하는 주장도 터무니 없는 거짓말입니다.



이것은 분명 술이 취해 몸을 가누기 힘겨운 남편에게 일방적으로 가해진 살인 행위입니다.

최근에 알게 된 사실이지만 피의자는 평소에도 술을 먹으면 폭력성을 보여왔으며,

주위 친구들의 증언에도 술 먹은 후 다툼이 잦아 사이가 멀어진 친구들이 많다고 합니다. 



현재 유가족들은 피눈물을 흘리며 참담한 심정으로 하루 하루를 버티고 있으며,

자상한 남편, 자랑스러운 아들로 모범적인 공직 생활을 해 오던 남편의 죽음은 채 누리지도 못한 신혼의 행복을 억장이 무너지는 슬픔으로 하루 아침에 바꾸었습니다.



피의자는 술을 먹어 왜 그랬는지 기억이 나지 않는다며,본인에게 불리한 것에 대해서는 진술을 거부하고 있으며, 변호사를 이용하여 주취 감형을 주장할 것입니다.

하지만 범행 후 여자친구 집 비밀번호를 똑똑히 기억하여 들어가는 등 정황을 볼 때 기억나지 않는 다는 주장은 명백한 거짓입니다. 

친한 친구를 잔인하게 살해하고 여자친구의 집에 가서 증거 인멸을 위해 깨끗하게 샤워를 하고 잠을 잔 후 일어나 119에 친구가 쓰러졌다고 태연하게 신고한
저 피의자는...제 남편이 아니였더라도 그 누군가의 행복하고 아름다운 인생에 치명적인 해악을 가했을 잠재적인 살인자라고 저는 믿어 의심치 않습니다.

아무리 친구를 때려 피를 쏟게 했더라도 그 순간 구급차만 불렀더라면 살려 낼 수도 있었습니다.

승무원이라는 직업 특성 상 응급상황에 대해 대처하는 방법과 응급처치 등은 수없이 반복하여 훈련 받은 피의자입니다.

그럼에도 피를 흘리는 사람을 보고도 태연하게 저지른 피의자의 행위는 살인이라는 단어 이외에는 설명 될 수 없습니다.   



제 남편이 죽은 다음 날은...

제 남편의 부모님과 제 남편의 누나가족과 송년회를 보내기로 한 날 이였습니다.

지방에 사시는 부모님이 아들을 보기 위해 올라오시는 날 이였습니다.

보고싶은 아들의 반가운 목소리 대신, 부모에게 제 자식이 죽었다는 전화를 해야만 했습니다.

전 아직도 저의 남편이 웃으면서 집 현관문을 열고 들어 올 것 같습니다.

모든 게 꿈같지만 눈을 뜬 현실은 너무나 참혹할 뿐입니다.



제가 바라는 것은 제 남편의 죽음이 한치의 억울함 없이 철저하게 수사 되어야 할 것이며,

음주로 인해 감형되는 일이 발생하여 피해자와 유가족이 두 번 살해당하는 일은 없어야 하며,

무엇보다 잔인한 범죄에 대한 합당한 형벌로써 이 사회가 공정한 법의 집행과 정의가 존재한 다는 것을

국민 여러분들께 증명 될 수 있기를 간절한 마음으로 청원합니다.

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]"
2019-12-27,2020-01-26,교통/건축/국토,219,정부의 무주택자에 대한 대출금지 정책에 대한 탄원,"정부의 무주택자에 대한 대출금지정책을 강력 규탄합니다.
유주택자에 대한 대출은 예외로 허용하면서
유독 무주택자가 청약당첨되어 내집마련하는 것을 막는 정부의 의도를 이해할 수 없습니다.
청약제도의 근본 취지가 장기무주택자에 대한 내집마련 지원이 아닌가요?
100%현금으로 내집마련할 수 있는 사람이 과연 몇프로나 될까요?
결국 현금부자들만을 위한 정책을 펴는 것 아닌가요?
또한 재건축단지에 대한 대출금지는 예외로 허용해주었다고 하는데
http://www.dt.co.kr/contents.html?article_no=2019122402101732031001&ref=naver

이게 도데체 뭐하는 겁니까?
돈 있는 사람은 계속 돈 벌게 해주고 돈 없는 서민은 내집마련은 꿈도 꾸지 말라는 건가요?
지금까지는 돈은 없지만 청약당첨만 되면 대출도 되니 
그때까지만 힘들지만 버티자고 아이들과 아내를 다독이며 버텨왔는데 
정부의 정책은 점점 더 부자들만을 위한 정책이 되어가고 있군요

무주택자의 내집마련을 위한 대출금지를 철폐해주시길 간절히 건의합니다.
청약당첨된 사람들에 대해서도 대출금지 예외정책을 수립해 주시길 바랍니다."
