start,end,category,count,title,content
2020-02-03,2020-03-04,안전/환경,300,신종코로나 바이러스 예방을 위해 서비스직 직원들 마스크 착용 권고,"신종 코로나 바이러스로 온 나라가 난리입니다. 

고객 응대를 하는 서비스업에 종사하는 분들은 수 많은 사람들을 만나며 위험에 노출되어 있지만 마스크를 착용하진 못하고 있는 상황입니다. 고객들과 직원들의 안전을 위해 백화점과 같은 곳에서 일하고 계시는 서비스업 종사자 분들이 마스크를 착용할 수 있도록 정부 차원에서 권고해주시길 부탁드립니다."
2020-02-03,2020-03-04,안전/환경,"6,833",[코로나바이러스]모든 직종에서 의무적으로 마스크 착용을 하도록 만들어주세요.,"안녕하세요. 
저는 아울렛에서 근무 중인 20대 여성 입니다. 
현재 코로나 바이러스가 급속도로 확산되고 있습니다. 
이에 대비하여 모든 직종은 의무적으로 마스크를 쓸 수 있도록 해주셨으면 좋겠습니다. 
서비스직 경우 외관상 보기 싫다는 이유로 마스크를 금지하고 있습니다.  
항공, 음식점, 마트, 미용실, 옷가게, 영업직 등의무적으로 쓸 수 있도록 해주셨으면 좋겠습니다. 
부탁드립니다."
2020-02-03,2020-03-04,안전/환경,279,전염병으로부터 항공종사자들의 건강을 지켜주세요,"안녕하십니까?
저는 항공승무원 가족을 두고 있습니다.
최근 우한코로나와 같은 전염병 때문에 국민 모두 전염의 걱정 속에 살고 있습니다.
방역당국에서도 중국에서 온 승객들에 대해 검역을 강화하는 등 조치를 취해주시고 있는 점 감사드립니다.
하지만 공항으로 입국하는 중국인에 비해 인천국제공항이 추구하는 동북아 허브공항을 만들기 위한 노력으로 인한 환승 중국인 승객이 너무나도 많습니다.
그래서 우리 국적기 특히나 대형항공사에는 입국하지 않고 환승하여 다른 나라로 가는 중국인 승객이 많이 탑승하고 있지요. 중국발 노선 뿐만 아니라  어느 노선이든 중국인 승객이 많이 탑승하고 있습니다.
그분들은 비행기 안에서부터 마스크며 고글 등을 착용하고 자신을 보호하고 있다고 합니다.
하지만 발열이 없는 잠복기 환자도 섞여 있을텐데, 항공승무원들은 서비스직이라는 이유로 그들과 아무런 보호장비 없이 대면하며 업무를 해야합니다.
항공승무원 특히나 객실승무원은 한명만 대면하는 것이 아니라 여러명을 담당하는데, 혹여라도 보균자가 있을 경우에는 본인의 건강도, 주변 사람들의 건강도 장담하지 못하는 상황에 놓이게 됩니다.
모두의 건강을 위하여 서비스직인 항공승무원에게도 전 노선에서 마스크를 착용할 수 있도록 도와주세요.
이번 사태뿐만 아니라 유사 상황시(전염병이 유행할 시) 회사에 눈치가 보여 자신의 몸도 지키지 못하는 항공승무원에게 자신을 지킬 수 있는 권리를 주세요.
국적항공사 기내도 대한민국의 영토입니다.
감사합니다."
2020-02-03,2020-03-04,보건복지,168,황사마스크 손소독제 배포해주세요,"본문으로 바로가기
하단메뉴 바로가기

메뉴국민청원

분야별 청원
추천순 청원
답변된 청원
방한 마스크 손소독제배포해주세요
청원기간


현재 코로나바이러스로 인해 황사마스크kf94가 모두 품절이며 품절이 아닌곳은 도저희 일반가정에서 구매할 수 없는 가격으로 판매를 하고 있습니다..중국에는 마스크지원하면서 자국민들은 스스로 해결해야된다는게 이해할수가 없습니다..
보건복지부에서는 청결과 마스크 착용을 권하는 말만하지말고 각 국민들이 불안함을 덜어주고자 각 가정에 황사마스크와 손 소독제를 배포해주길 바랍니다.."
2020-02-03,2020-03-04,보건복지,"1,062",장애아동을 비장애로 기록하여 해외로 입양 보낸 ㄷㅂ복지회 고발 및 관련법 개정 청원 ,"ㄷㅂ복지회에서 입양 아동의 의료기록을 거짓 작성하고 미국으로 입양 보낸 사건과 입양 아동의 중요한 의료기록을 알리지 않고 국내로 입양 보낸 사건, 및 그 외에 입양규정 위반을 고발하며, 관련된 입양 법안 개정을 촉구합니다.

[미국 입양 사건]
저는 미국에 거주하는 한국 시민권자입니다. 저의 부부는 2019년 11월 생후 23개월된 남자 아이를 ㄷㅂ복지회로부터 입양하였습니다. 복지회는 한 아이를 해외로 입양하는데 입양 진행 전에 양부모로부터 약 2천여 만원의 수수료를 일시불로 받습니다. 아이를 데려온 첫날, 친정 어머니가 아이와 한 두시간 놀아준 후, 아이가 소리를 듣지 못하는 것 같다고 말씀하셨지만, 기관의 의료기록을 믿고 미국으로 출국하였습니다. 첫 2주 동안은 반응 없는 아이에 대해 적응기간의 특징이라고 생각했으나, 2주 후부터 아이의 청력을 의심하기 시작하였습니다. 집에서 모든 종류의 소리에 대해 테스트를 해보았지만 전혀 반응이 없었고, 그 후 주치의로부터 “선천성 청력장애 및 그로 인한 발달 지연”이라는 진단을 받았습니다. 대학병원에서 정밀검사 후, 모든 주파수와 모든 데시벨에 대해 반응이 없는 잔여청력이 0인 청각장애(Deaf)라는 진단을 받았을 뿐만 아니라, 전정기관의 문제로 balance disorder가 의심된다는 소견도 받았습니다.

이 사실을 복지회에 알리자, 아이의 청력장애에 대해 한번도 의심한 적이 없다고 해명했습니다. 아이의 출생병원에서부터 모든 의료기록을 다 요청하였지만, 출생병원 이름과 의료기록을 바로 알려주지 않아 겨우 전달받았으며, 아이는 청력검사를 한 적이 없어서 청력검사 데이타가 없다는 걸 확인했습니다. 생후 23개월까지 약 20여 차례 매달 정기검진을 하였음에도 불구하고, 청력검사근거도 없이 “청력-정상”으로 기록하고, 생후 2년이 되도록 신생아 옹알이 소리만 겨우 하는 아이에게 “발달-정상”으로 기록하여 보낸 것입니다. 그러면서 아이가 “엄마”, “아빠” 등을 말할 수 있다고 기록하고, “단어 5개”라고 기록한 것도 있습니다. 제가 입양 기관에 항의하자, 아이가 예민하고 울어서 검진 때마다 제대로 검진하지 못했다고 해명하였습니다. 그러면서 그동안 아이의 언어와 발달이 느린 것에만 신경써왔다고 하였습니다. 하지만 그들이 이미 알고 있었다던 “언어와 발달 지연”에 대한 부분도 양부모에게 전달한 적이 없습니다. 말이 느리고 성격이 과묵하다 정도 밖에는… 이를 보건복지부 민원을 통해 바로 알렸는데, 아무 연락이 없다가 한 달 후 온 답변은 “의무 기록을 잘 전달하도록 하겠다”, “간담회를 통해 예방책을 논의하겠다” 였습니다. 아동권리보장원에도 신고하였지만 아무런 답변이 없습니다.

미국 병원 첫 검진 때 의사는 5분 만에 아이의 청력 이상을 바로 진단했을 정도이며, 병원 관계자들을 만날 때마다 그들이 준 의료기록이 너무 황당해, 혹시 북한에서 입양했는지, 생일은 믿어도 되는지, 청력장애를 2년간 어떻게 모를 수 있는지, 한국은 유아 청력 검사 안하는지, 다른 의료 기록은 어떻게 믿을 수 있냐고 물었습니다. 세계 최고 의료서비스를 자랑하는 한국에서 20여 차례의 검진 동안 한번도 몰랐다구요??? 그래서 청력검사도 안하고 이상없음으로 기록합니까? 2천 여만원의 수수료를 받고 아동을 일단 해외로 보내면 끝입니까?!!!

청력장애와 그로 인한 발달 지연조차 양부모에게 알리지 않고 미국으로 입양 보낸 ㄷㅂ복지회와, 청력검사 근거도 없이 청력을 정상으로 거짓 기록한 복지회 내부 병원을 고발합니다.

[국내입양사건]
저는 2019년 1월, 당시 5개월이던 여아를 입양기관인 ㄷㅂ복지회에서 처음 ‘선보기’한 후 다음 달인 2월부터 ‘입양전제위탁’을 시작하였습니다. 선보기 당시 ‘심장에 구멍이 있었으나 재검 결과 막혔다’는 이야기를 들었지만 향후 큰 문제가 없을 거라는 복지사의 말을 믿었고, 그 후 입양 확정을 받기 위해 서울가정법원 가사조사관의 심문 과정에서 아이가 심장뿐 아니라 뇌에도 문제가 있다는 사실을 알게 되었습니다. 이후 입양기관에 여러 차례 아이 출생부터 입양전제위탁 전까지의 의무기록을 요구했지만 ‘뇌에 물이 조금 흘렀는데 다 막혔다’는 정도의 말만 들었을 뿐 어떠한 의무기록 서류도 받지 못한 상태로 2019년 5월에 법원의 입양확정을 받게 되었습니다.

그러다2019년 7월경 아기의 보행에 문제가 있다는 사실을 인지하게 되었습니다. 당시 아기는 생후 11개월이 되어서 활발하게 기고 물건을 잡고 서는 정도의 발달을 보였는데, 이상하게도 기거나 잡고 일어설 때 한쪽 다리만 사용한다는 것을 알게 되었습니다. 놀란 마음에 소아정형 전문의를 찾아 진료를 받았는데 대학병원 소아정형외과 진료를 받아보라는 진료의뢰서를 써주었고, 뇌에도 문제가 있었다는 얘기를 들었다고 하니 대학병원 소아신경외과 진료도 꼭 받아보라는 조언을 해주었습니다. 그 후 대학병원 예약을 잡아놓고 다시 한 번 복지회에 대학병원 진료를 위한 아이의 의무기록을 요구하였으나 ‘아기의 건강엔 아무런 문제가 없다’며 거절당했습니다. 심장과 뇌에 대한 정확한 진단명이라도 알려달라고 하였지만 주지 않았습니다.

결국 여러 차례의 강력한 항의를 한 결과, 몇 가지 사항을 더 알게 되었는데 뇌의 문제는 출산 시 ‘뇌실내출혈’이었으며, 복지사가 기관 내 간호사와 통화를 시켜주겠다며 함께 통화를 하던 중 간호사의 말실수로 ‘내반중족’도 있었다는 것을 알게 되었습니다. 전화를 끊은 후 확인해본 결과 내반중족은 다리의 문제였기 때문에 다시 한 번 정확한 의무기록을 달라고 요구를 하였고, 며칠 후 담당복지사가 집으로 찾아와 이면지 뒷면에 자필로 적어온 증상들을 보여주었습니다. 이때 적어준 것은 ‘내반중족’(다리), ‘지속성 난원공’(심장), ‘뇌실내출혈’(뇌) 3가지였습니다.

이후 보건복지부에 민원을 넣자 그제야 복지사가 제대로 된 의무기록 서류를 전달해 주었습니다. 그리고 그 서류를 통해 아기가 출산 당시 호흡곤란으로 중환자실에 열흘 가량 입원하였으며 원인 감별을 위해 시행한 심장초음파, 머리초음파에서 지속성 난원공, 뇌실내출혈 개존증이 확인되었고 이외에도 다발적 망막출혈로 오른쪽 눈의 시력에 영향을 줄 수도 있다는 것도 알게 되었습니다.

제 아기의 경우 아기의 생모가 출산 전부터 입양기관의 케어를 받고 있었기 때문에 출산병원, 이후 진료를 받은 병원이 모두 기관 연계 병원이어서 입양기관이 의무기록을 전달해주는 데 아무런 어려움이 없었는데도 불구하고, 이미 입양확정을 받은 ‘친부모’인 저희 부부에게 제대로 된 의무기록을 주지 않으려던 이유를 정확히 알고 싶습니다.
대부분의 국내입양의 경우 복지사의 ‘건강하다’는 말만 믿고 입양을 진행합니다. 때문에 가벼운 감기로 동네 소아과를 가든, 열이 올라 대학병원 응급실을 가든, 아이가 있는 집이면 항상 듣게 되는 질문인 “아기가 태어났을 때 아픈 데는 없었냐, 출산 당시 의료적인 이벤트는 없었냐, 지금까지 크게 아픈 적은 없었냐”는 질문엔 항상 꿀 먹은 벙어리가 됩니다. 아기의 과거력을 전혀 모르기 때문에 진단, 치료, 예방의 방향을 결정할 때 많이 헤매고 때로는 먼 길을 돌아가게 됩니다.

보건복지부와 입양기관은 입양확정 전에 예비부모에게 아기에 대한 모든 의무기록을 투명하게 공개해야 합니다. 이유는 단 하나, 아기의 과거병력을 소상히 알고 건강히 키워내기 위함입니다.

[그 외의 사건]
입양 규정에 의하면 양부모가 아기를 처음 선 볼 때에는 한 아기만 보여줘야 합니다. 그러나 복지회는 입양 규정을 어기고 불법적으로 두 아기를 한 양부모에게 동시에 보여주기도 하였습니다. 

입양 규정에 의하면 보호대상 아동은 국내에서 3번의 선보기 기회가 주어지는데, 그 3번의 기회에 양부모를 찾지 못하면 해외입양대상 아동이 됩니다. 복지회는 한 양부모에게 선보지 않은 아기를 봤다고 싸인해달라고 요청하였습니다.

위의 두 사건과 관련된 JTBC 기사 링크를 첨부합니다.

[입양관련법 개정 촉구]
위의 국내입양사건은 지난 7월에 발생하였고, 복지부에 민원을 넣었으나 복지회에 대한 권고조치로 끝났으며, 이후 11월에 발생한 미국입양사건에 대해서도 이 같은 일을 예방하도록 노력하겠다 정도의 답변만 받았습니다. 보건복지부에서 두 민원에 대해 그저 “메뉴얼”대로 처리할 뿐이라고 말하는 동안, 이같은 일은 계속 반복되고 있습니다. 입양기관은 반드시 아동의 “모든” 의료기록을 “정확하게” 양부모에게 알려야 합니다. 그것은 양부모와 입양 아동이 당연히 요구해야할 권리입니다.

[청원 요약]
ㄷㅂ복지회에서 초래한 위의 입양사건들을 고발하며 다음과 같은 청원을 부탁드립니다.
1. 보건복지부와 ㄷㅂ복지회는 위의 두 사건에 대한 진상규명을 명확하게 해주십시오.
2. 복지회의 과실 또는 위반에 대한 정당한 처벌 및 제재를 촉구합니다.
3. 입양 아동의 의료기록 작성 및 전달에 대한 구체적이고 강력한 법안을 마련하십시오.  

 [본 게시물의 일부 내용이 국민 청원 요건에 위배되어 관리자에 의해 수정되었습니다]"
2020-02-03,2020-03-04,보건복지,239,서비스 종사자 마스크 착용,마트나 백화점은 물론 수많은 판매 요식업등  불특정 다수를 상대하는 서비스업에 수많은 여성들이 종사하고 있습니다. 저의 가족중 한사람도 킴스클럽에서 행사요원으로 열심히 즐겁고 보람차게 매우 만족하며 일하고 있습니다. 요며칠 동안 우한폐렴의 심각성을 뉴스로 접하게 되면서 이사람이 일하러 갈 때마다 불안합니다. 일의 특성상 최소한의 예방책인 마스크 착용이 좀 그렇긴 하지만 수많은 사람들 특히 많은 외국인들도 상대하기에 이런분들이 이런 바이러스에 무방비로 노출되어 안타깝습니다. 마스크를 개인적으로 쓸 수 있는 상황이 아니기에 국가적으로 바이러스가 가라 앉을 때까지는 강제로라도 서비스업 종사자들에게 마스크착용을 의무화하면 수많은 종사자들이 고마워 할 겁니다. 이웃 일본도 굉장히 경직된 사회이지만 비슷한 조치를 취하고 있다고 들었읍니다. 대통령령으로 안되면 기업들에게 언론을 통해서 권유라도 해주시기 바랍니다.
2020-02-03,2020-03-04,보건복지,148,(3살.4살 유아기 )어린이집등원 애기들도 자가격리가 필요합니다,"안녕하세요 우한폐렴으로 인해 불안에떨고있는
3살아들을 둔 워킹맘입니다
우리나라도 지금 우한폐렴확진자가 이렇게많은데..
손씻기+마스크착용을 하면 어른들이나 의사소통이되는 어린이들은 가능하지만..  3살~~6살 유아애기들은 특히..의사소통안되고 손을자주 빠는 애기들은 손을 어른들이씻겨주지않으면 모릅니다 이런 시국에 교육청에선 개학연기 의견도있습니다만.. 유아를 둔 워킹맘들을 위해 회사눈치로인해 마음대로 연차.휴가를쓰기어렵습니다 잠시라도 정부에서..자가격리.돌볼수있게 도와줬으면좋겠습니다ㅠㅠ"
2020-02-03,2020-03-04,보건복지,158,코로나 폐렴 수습될때 까지 맞벌이가정 한 부모에게 며칠이라도 휴가를 주세요,"맞벌이가정이라 어쩔수없이 어린이집에 보내고있습니다 ㅠㅠ 
맞벌이가정, 원에 다니는 경우
부모 중 한명에게 휴가를 쓸수 있도록 
해주세요 ㅠㅠ 
집에서 가정보육하고싶은데
봐줄사람은 없고 
명절끝나고 원에 바로 보내야하는 마음이 
너무 안좋네요 ...."
2020-02-03,2020-03-04,보건복지,117,신종 코로나바이러스 백신,"감염자가 늘어나고 있는 상황에서
국민들과 환자들의 심적 고통이 얼마나 클까요..
신종 코로나바이러스 백신에 
대한민국도 개발 참여 부탁드립니다."
2020-02-03,2020-03-04,보건복지,870,마스크 사재기 및 가격인상 방지 제도를 마련해주세요.,"신종 코로나가 전세격적으로 퍼지기 시작한 요즘 마스크를 사재기하여 몇배 더 비싼가격에 팔거나 온라인 쇼핑몰등에서는 
마스크 주문한 것을 일방적으로 취소한 뒤 가격을 올려서 팔기도 합니다.

지난 메르스 사태 때에도 이러한 현상이 일어났고 지금 신종 코로나 사태에도 이러한 현상이 일어나고 있습니다.

앞으로 일어날 전염병 사태에는 이러한 현상이 반복되지 않도록 사재기및 가격인상 방지 제도를 마련해주세요."
